hour,day_of_week,is_weekend,is_festival,weather,zone_type,is_lunch_time,is_dinner_time,distance_km,estimated_time_min,app_name,expected_payout,fuel_cost,time_cost,net_profit,best_app
9,5,1,0,fog,busy,0,0,0.9,16,Zomato,51.31,4.5,24.0,22.81,Blinkit
22,4,0,0,rain,busy,0,1,1.6,14,Zomato,117.42,8.0,21.0,88.42,Blinkit
19,2,0,0,rain,normal,0,1,6.7,39,Blinkit,148.1,33.5,58.5,56.1,Swiggy
20,2,0,0,fog,normal,0,1,5.2,40,Swiggy,94.05,26.0,60.0,8.05,Zomato
9,4,0,0,rain,low,0,0,14.6,29,Blinkit,220.97,73.0,43.5,104.47,Swiggy
10,3,0,0,clear,normal,0,0,4.9,19,Swiggy,95.91,24.5,28.5,42.91,Zomato
17,4,0,0,clear,normal,0,0,6.1,21,Blinkit,106.67,30.5,31.5,44.67,Zomato
17,0,0,0,clear,normal,0,0,5.1,21,Swiggy,98.0,25.5,31.5,41.0,Zomato
8,6,1,0,fog,low,0,0,14.4,25,Blinkit,179.03,72.0,37.5,69.53,Swiggy
20,2,0,0,clear,busy,0,1,1.9,40,Swiggy,68.09,9.5,60.0,-1.41,Blinkit
20,2,0,0,clear,busy,0,1,1.3,40,Zomato,79.0,6.5,60.0,12.5,Blinkit
23,1,0,0,fog,normal,0,0,4.0,29,Zomato,81.27,20.0,43.5,17.77,Zomato
0,6,1,0,clear,low,0,0,13.5,14,Blinkit,175.03,67.5,21.0,86.53,Swiggy
23,2,0,0,fog,normal,0,0,5.0,19,Swiggy,91.98,25.0,28.5,38.48,Zomato
18,0,0,0,fog,busy,0,0,1.7,26,Swiggy,60.84,8.5,39.0,13.34,Blinkit
21,4,0,0,clear,normal,0,1,5.3,28,Swiggy,100.14,26.5,42.0,31.64,Zomato
23,4,0,0,clear,busy,0,0,1.0,27,Zomato,57.33,5.0,40.5,11.83,Blinkit
23,2,0,0,fog,normal,0,0,2.0,10,Zomato,60.05,10.0,15.0,35.05,Zomato
23,2,0,0,clear,busy,0,0,1.5,15,Swiggy,63.31,7.5,22.5,33.31,Blinkit
0,1,0,0,rain,normal,0,0,5.6,17,Swiggy,138.45,28.0,25.5,84.95,Swiggy
18,0,0,0,fog,normal,0,0,6.3,22,Blinkit,103.82,31.5,33.0,39.32,Zomato
20,4,0,0,clear,low,0,1,13.3,26,Blinkit,172.97,66.5,39.0,67.47,Blinkit
19,1,0,0,clear,low,0,1,14.3,43,Blinkit,182.97,71.5,64.5,46.97,Blinkit
21,6,1,0,rain,normal,0,1,4.5,25,Swiggy,139.62,22.5,37.5,79.62,Swiggy
22,4,0,0,rain,normal,0,1,6.4,20,Swiggy,147.01,32.0,30.0,85.01,Swiggy
23,6,1,0,fog,normal,0,0,2.4,25,Zomato,64.35,12.0,37.5,14.85,Swiggy
20,2,0,0,fog,busy,0,1,0.7,33,Zomato,66.88,3.5,49.5,13.88,Blinkit
23,3,0,0,clear,busy,0,0,0.9,14,Zomato,56.35,4.5,21.0,30.85,Blinkit
15,2,0,0,rain,normal,0,0,4.7,25,Swiggy,128.79,23.5,37.5,67.79,Swiggy
23,1,0,0,clear,busy,0,0,1.2,19,Zomato,59.91,6.0,28.5,25.41,Blinkit
17,5,1,0,fog,busy,0,0,1.5,21,Zomato,58.37,7.5,31.5,19.37,Blinkit
21,1,0,0,fog,normal,0,1,5.9,27,Swiggy,101.58,29.5,40.5,31.58,Zomato
21,4,0,0,clear,busy,0,1,1.8,33,Swiggy,66.79,9.0,49.5,8.29,Blinkit
19,4,0,0,fog,normal,0,1,5.3,16,Swiggy,95.27,26.5,24.0,44.77,Zomato
17,1,0,0,clear,normal,0,0,4.5,30,Swiggy,91.62,22.5,45.0,24.12,Zomato
22,1,0,0,rain,busy,0,1,1.1,20,Zomato,111.59,5.5,30.0,76.09,Blinkit
19,2,0,0,fog,busy,0,1,0.8,39,Zomato,67.94,4.0,58.5,5.44,Blinkit
22,2,0,0,fog,busy,0,1,1.3,39,Zomato,74.06,6.5,58.5,9.06,Blinkit
19,5,1,0,clear,busy,0,1,0.7,37,Zomato,71.88,3.5,55.5,12.88,Swiggy
17,2,0,0,clear,normal,0,0,5.7,37,Swiggy,104.49,28.5,55.5,20.49,Zomato
12,5,1,0,clear,low,1,0,13.0,25,Blinkit,169.96,65.0,37.5,67.46,Zomato
16,6,1,0,rain,busy,0,0,1.7,21,Zomato,100.7,8.5,31.5,60.7,Swiggy
21,3,0,0,clear,normal,0,1,4.3,18,Swiggy,89.57,21.5,27.0,41.07,Zomato
23,6,1,0,rain,low,0,0,13.2,16,Blinkit,206.96,66.0,24.0,116.96,Swiggy
20,2,0,0,rain,busy,0,1,1.3,25,Zomato,113.93,6.5,37.5,69.93,Blinkit
19,3,0,1,clear,busy,0,1,0.9,49,Zomato,114.29,4.5,73.5,36.29,Zomato
17,4,0,0,fog,normal,0,0,5.0,27,Swiggy,92.01,25.0,40.5,26.51,Zomato
22,5,1,0,clear,normal,0,1,5.9,27,Swiggy,119.56,29.5,40.5,49.56,Swiggy
17,3,0,0,fog,normal,0,0,5.6,39,Swiggy,98.4,28.0,58.5,11.9,Zomato
9,4,0,0,fog,normal,0,0,6.3,12,Blinkit,103.84,31.5,18.0,54.34,Zomato
18,4,0,0,fog,busy,0,0,0.7,29,Zomato,48.87,3.5,43.5,1.87,Blinkit
22,1,0,0,rain,normal,0,1,4.6,10,Swiggy,127.68,23.0,15.0,89.68,Swiggy
20,2,0,0,fog,busy,0,1,1.3,27,Zomato,74.09,6.5,40.5,27.09,Blinkit
20,5,1,0,clear,low,0,1,12.6,36,Blinkit,165.99,63.0,54.0,48.99,Swiggy
21,6,1,0,rain,low,0,1,13.7,39,Blinkit,212.03,68.5,58.5,85.03,Swiggy
23,6,1,0,clear,busy,0,0,1.5,25,Zomato,63.31,7.5,37.5,18.31,Blinkit
21,3,0,0,fog,normal,0,1,2.6,30,Zomato,84.35,13.0,45.0,26.35,Zomato
18,4,0,0,clear,busy,0,0,1.4,11,Zomato,62.13,7.0,16.5,38.63,Blinkit
8,4,0,0,clear,busy,0,0,0.9,24,Zomato,56.14,4.5,36.0,15.64,Blinkit
11,4,0,0,fog,busy,0,0,1.6,22,Swiggy,59.62,8.0,33.0,18.62,Blinkit
8,1,0,0,clear,normal,0,0,5.2,12,Swiggy,99.18,26.0,18.0,55.18,Zomato
20,0,0,0,fog,low,0,1,14.7,37,Blinkit,182.04,73.5,55.5,53.04,Blinkit
8,3,0,0,clear,normal,0,0,4.4,16,Swiggy,90.59,22.0,24.0,44.59,Zomato
22,0,0,0,fog,busy,0,1,1.3,32,Zomato,73.9,6.5,48.0,19.4,Blinkit
18,3,0,0,rain,busy,0,0,1.1,26,Zomato,93.57,5.5,39.0,49.07,Blinkit
19,6,1,0,fog,busy,0,1,1.1,33,Zomato,71.63,5.5,49.5,16.63,Swiggy
19,2,0,0,clear,busy,0,1,1.2,36,Zomato,77.73,6.0,54.0,17.73,Blinkit
10,2,0,0,clear,normal,0,0,6.6,10,Blinkit,112.02,33.0,15.0,64.02,Zomato
10,1,0,0,clear,busy,0,0,0.7,24,Zomato,53.91,3.5,36.0,14.41,Blinkit
14,1,0,0,clear,low,1,0,15.0,26,Blinkit,189.97,75.0,39.0,75.97,Zomato
21,6,1,0,fog,normal,0,1,5.1,28,Swiggy,106.13,25.5,42.0,38.63,Swiggy
20,1,0,0,fog,normal,0,1,5.3,44,Swiggy,95.14,26.5,66.0,2.64,Zomato
21,2,0,0,clear,busy,0,1,1.8,30,Swiggy,66.78,9.0,45.0,12.78,Blinkit
20,4,0,1,fog,normal,0,1,6.1,41,Swiggy,143.8,30.5,61.5,51.8,Zomato
8,4,0,0,clear,normal,0,0,4.8,20,Swiggy,94.91,24.0,30.0,40.91,Zomato
18,5,1,0,clear,busy,0,0,1.7,25,Zomato,65.59,8.5,37.5,19.59,Blinkit
18,2,0,0,fog,busy,0,0,1.4,28,Zomato,57.25,7.0,42.0,8.25,Blinkit
21,6,1,0,clear,normal,0,1,7.6,20,Blinkit,122.66,38.0,30.0,54.66,Swiggy
18,2,0,0,fog,busy,0,0,1.5,37,Swiggy,58.41,7.5,55.5,-4.59,Blinkit
21,0,0,0,clear,normal,0,1,4.6,34,Swiggy,92.76,23.0,51.0,18.76,Zomato
17,6,1,0,clear,busy,0,0,1.7,13,Swiggy,78.8,8.5,19.5,50.8,Blinkit
20,3,0,0,clear,busy,0,1,0.8,32,Zomato,73.06,4.0,48.0,21.06,Blinkit
15,3,0,0,rain,busy,0,0,1.2,25,Zomato,94.66,6.0,37.5,51.16,Blinkit
20,6,1,0,fog,normal,0,1,3.1,34,Zomato,89.8,15.5,51.0,23.3,Swiggy
22,2,0,0,fog,normal,0,1,6.2,16,Blinkit,102.74,31.0,24.0,47.74,Zomato
22,0,0,0,fog,normal,0,1,4.4,16,Swiggy,85.67,22.0,24.0,39.67,Zomato
20,6,1,0,fog,low,0,1,12.8,29,Blinkit,163.02,64.0,43.5,55.52,Swiggy
17,1,0,0,fog,normal,0,0,6.3,32,Blinkit,103.79,31.5,48.0,24.29,Zomato
18,5,1,0,clear,busy,0,0,1.2,47,Zomato,59.72,6.0,70.5,-16.78,Blinkit
19,5,1,0,fog,normal,0,1,5.4,37,Swiggy,109.23,27.0,55.5,26.73,Swiggy
8,0,0,0,fog,normal,0,0,6.5,16,Blinkit,105.93,32.5,24.0,49.43,Zomato
22,5,1,0,clear,normal,0,1,5.8,23,Swiggy,118.53,29.0,34.5,55.03,Swiggy
18,0,0,1,fog,normal,0,0,5.6,43,Swiggy,138.4,28.0,64.5,45.9,Zomato
17,5,1,0,clear,normal,0,0,6.4,41,Blinkit,110.0,32.0,61.5,16.5,Swiggy
10,4,0,0,rain,normal,0,0,2.3,21,Zomato,103.27,11.5,31.5,60.27,Swiggy
22,6,1,0,fog,normal,0,1,6.4,18,Blinkit,104.91,32.0,27.0,45.91,Swiggy
17,6,1,0,fog,busy,0,0,1.5,34,Zomato,58.23,7.5,51.0,-0.27,Blinkit
21,3,0,0,clear,normal,0,1,5.4,17,Swiggy,101.32,27.0,25.5,48.82,Zomato
23,2,0,0,fog,busy,0,0,1.3,21,Zomato,56.12,6.5,31.5,18.12,Blinkit
22,0,0,0,fog,low,0,1,13.4,20,Blinkit,168.99,67.0,30.0,71.99,Blinkit
17,6,1,0,clear,normal,0,0,4.9,28,Swiggy,108.91,24.5,42.0,42.41,Swiggy
18,4,0,0,rain,normal,0,0,5.9,21,Swiggy,141.53,29.5,31.5,80.53,Swiggy
20,6,1,0,clear,low,0,1,12.9,32,Blinkit,169.04,64.5,48.0,56.54,Swiggy
22,6,1,0,rain,low,0,1,14.0,22,Blinkit,214.95,70.0,33.0,111.95,Swiggy
21,3,0,0,fog,normal,0,1,6.4,26,Blinkit,104.92,32.0,39.0,33.92,Zomato
18,2,0,0,clear,busy,0,0,1.0,32,Zomato,57.49,5.0,48.0,4.49,Blinkit
23,6,1,0,clear,low,0,0,13.5,22,Blinkit,175.05,67.5,33.0,74.55,Swiggy
18,4,0,0,fog,normal,0,0,5.7,24,Swiggy,99.49,28.5,36.0,34.99,Zomato
21,2,0,0,rain,normal,0,1,5.7,21,Swiggy,139.39,28.5,31.5,79.39,Swiggy
23,3,0,0,fog,low,0,0,14.2,23,Blinkit,177.01,71.0,34.5,71.51,Blinkit
21,6,1,0,rain,busy,0,1,1.4,30,Zomato,115.09,7.0,45.0,63.09,Swiggy
22,5,1,0,clear,normal,0,1,3.4,24,Zomato,98.0,17.0,36.0,45.0,Swiggy
11,5,1,0,clear,normal,0,0,5.1,32,Swiggy,111.03,25.5,48.0,37.53,Swiggy
21,5,1,0,clear,low,0,1,12.5,23,Blinkit,165.01,62.5,34.5,68.01,Swiggy
8,5,1,0,clear,normal,0,0,4.7,24,Swiggy,106.77,23.5,36.0,47.27,Swiggy
19,5,1,0,fog,normal,0,1,5.8,38,Swiggy,113.54,29.0,57.0,27.54,Swiggy
20,3,0,0,clear,normal,0,1,4.7,40,Swiggy,93.83,23.5,60.0,10.33,Zomato
18,6,1,0,clear,normal,0,0,5.7,37,Swiggy,117.4,28.5,55.5,33.4,Swiggy
19,4,0,0,fog,low,0,1,13.2,19,Blinkit,167.02,66.0,28.5,72.52,Blinkit
22,2,0,0,clear,normal,0,1,3.1,31,Zomato,94.7,15.5,46.5,32.7,Zomato
20,2,0,0,fog,normal,0,1,6.2,37,Blinkit,102.75,31.0,55.5,16.25,Zomato
20,2,0,1,fog,normal,0,1,6.7,43,Blinkit,148.17,33.5,64.5,50.17,Zomato
22,2,0,0,fog,normal,0,1,4.7,12,Swiggy,88.77,23.5,18.0,47.27,Zomato
20,6,1,0,fog,busy,0,1,1.6,33,Swiggy,72.63,8.0,49.5,15.13,Swiggy
18,2,0,0,clear,busy,0,0,0.5,29,Zomato,51.64,2.5,43.5,5.64,Blinkit
21,3,0,0,clear,low,0,1,13.0,42,Blinkit,169.97,65.0,63.0,41.97,Blinkit
20,3,0,0,fog,busy,0,1,1.6,25,Swiggy,59.68,8.0,37.5,14.18,Blinkit
18,4,0,0,fog,normal,0,0,4.1,15,Swiggy,82.47,20.5,22.5,39.47,Zomato
23,3,0,0,fog,normal,0,0,4.0,27,Zomato,81.36,20.0,40.5,20.86,Zomato
22,2,0,0,fog,normal,0,1,5.0,11,Swiggy,91.99,25.0,16.5,50.49,Zomato
21,2,0,0,rain,normal,0,1,6.2,10,Swiggy,144.82,31.0,15.0,98.82,Swiggy
22,1,0,0,fog,low,0,1,12.7,22,Blinkit,162.02,63.5,33.0,65.52,Blinkit
17,0,0,0,clear,busy,0,0,1.9,27,Swiggy,68.03,9.5,40.5,18.03,Blinkit
10,0,0,0,clear,normal,0,0,6.0,17,Swiggy,107.63,30.0,25.5,52.13,Zomato
23,5,1,0,clear,normal,0,0,6.3,20,Blinkit,108.91,31.5,30.0,47.41,Swiggy
20,4,0,0,fog,busy,0,1,1.5,38,Swiggy,58.47,7.5,57.0,-6.03,Blinkit
20,3,0,0,clear,busy,0,1,0.8,33,Zomato,73.17,4.0,49.5,19.67,Blinkit
12,1,0,0,rain,normal,1,0,7.4,13,Blinkit,155.55,37.0,19.5,99.05,Zomato
16,6,1,0,clear,normal,0,0,6.1,17,Blinkit,106.67,30.5,25.5,50.67,Swiggy
21,4,0,0,clear,normal,0,1,5.9,32,Swiggy,106.58,29.5,48.0,29.08,Zomato
18,6,1,0,fog,busy,0,0,0.7,24,Zomato,48.89,3.5,36.0,9.39,Blinkit
19,2,0,0,fog,low,0,1,13.2,49,Blinkit,166.98,66.0,73.5,27.48,Blinkit
22,2,0,0,clear,normal,0,1,5.4,19,Swiggy,101.26,27.0,28.5,45.76,Zomato
19,6,1,0,clear,low,0,1,13.5,34,Blinkit,174.98,67.5,51.0,56.48,Swiggy
22,4,0,0,fog,normal,0,1,7.8,17,Blinkit,119.95,39.0,25.5,55.45,Zomato
19,4,0,0,clear,low,0,1,14.6,31,Blinkit,185.97,73.0,46.5,66.47,Blinkit
23,3,0,0,rain,low,0,0,13.6,22,Blinkit,210.96,68.0,33.0,109.96,Swiggy
18,2,0,0,clear,busy,0,0,0.5,36,Zomato,51.61,2.5,54.0,-4.89,Blinkit
8,5,1,0,clear,normal,0,0,7.3,34,Blinkit,119.56,36.5,51.0,32.06,Swiggy
17,4,0,0,clear,busy,0,0,0.8,25,Zomato,54.95,4.0,37.5,13.45,Blinkit
19,2,0,0,fog,low,0,1,13.5,24,Blinkit,170.01,67.5,36.0,66.51,Blinkit
17,4,0,0,fog,busy,0,0,1.5,37,Swiggy,58.3,7.5,55.5,-4.7,Blinkit
22,1,0,0,rain,normal,0,1,5.7,15,Swiggy,139.4,28.5,22.5,88.4,Swiggy
21,4,0,0,clear,busy,0,1,0.6,33,Zomato,70.78,3.0,49.5,18.28,Blinkit
11,3,0,0,clear,normal,0,0,6.6,29,Blinkit,112.11,33.0,43.5,35.61,Zomato
19,6,1,0,clear,busy,0,1,0.9,23,Zomato,74.22,4.5,34.5,35.22,Swiggy
23,0,0,0,clear,normal,0,0,4.5,18,Swiggy,91.61,22.5,27.0,42.11,Zomato
19,4,0,0,fog,low,0,1,13.2,37,Blinkit,166.97,66.0,55.5,45.47,Blinkit
22,1,0,0,fog,normal,0,1,6.2,17,Blinkit,102.75,31.0,25.5,46.25,Zomato
9,5,1,0,rain,normal,0,0,2.0,18,Zomato,100.06,10.0,27.0,63.06,Swiggy
22,0,0,0,clear,normal,0,1,4.4,39,Swiggy,90.63,22.0,58.5,10.13,Zomato
20,5,1,0,fog,busy,0,1,0.6,37,Zomato,65.82,3.0,55.5,7.32,Swiggy
21,2,0,0,clear,normal,0,1,6.0,15,Blinkit,105.73,30.0,22.5,53.23,Zomato
19,1,0,0,clear,normal,0,1,7.8,34,Blinkit,124.89,39.0,51.0,34.89,Zomato
22,1,0,0,clear,normal,0,1,5.9,35,Swiggy,106.65,29.5,52.5,24.65,Zomato
22,4,0,0,fog,busy,0,1,1.3,15,Zomato,73.94,6.5,22.5,44.94,Blinkit
12,5,1,0,rain,normal,1,0,4.1,25,Zomato,140.45,20.5,37.5,82.45,Swiggy
19,3,0,1,clear,normal,0,1,7.9,43,Blinkit,165.87,39.5,64.5,61.87,Zomato
20,1,0,0,fog,busy,0,1,1.3,48,Zomato,73.94,6.5,72.0,-4.56,Blinkit
14,0,0,0,clear,normal,1,0,5.4,22,Swiggy,101.22,27.0,33.0,41.22,Zomato
18,3,0,0,fog,normal,0,0,4.4,27,Swiggy,85.6,22.0,40.5,23.1,Zomato
18,6,1,0,fog,low,0,0,12.7,34,Blinkit,161.98,63.5,51.0,47.48,Swiggy
23,1,0,0,fog,normal,0,0,7.2,20,Blinkit,113.47,36.0,30.0,47.47,Zomato
19,5,1,0,clear,busy,0,1,1.7,42,Swiggy,78.71,8.5,63.0,7.21,Swiggy
17,2,0,0,clear,normal,0,0,6.0,36,Swiggy,107.6,30.0,54.0,23.6,Zomato
23,2,0,0,fog,normal,0,0,5.3,15,Swiggy,95.19,26.5,22.5,46.19,Zomato
21,2,0,0,clear,busy,0,1,1.5,22,Zomato,81.28,7.5,33.0,40.78,Blinkit
17,3,0,0,rain,busy,0,0,1.5,25,Zomato,98.22,7.5,37.5,53.22,Blinkit
20,6,1,0,rain,normal,0,1,5.2,22,Swiggy,147.19,26.0,33.0,88.19,Swiggy
23,2,0,0,clear,busy,0,0,1.0,35,Zomato,57.54,5.0,52.5,0.04,Blinkit
12,6,1,0,fog,low,1,0,13.1,24,Blinkit,166.01,65.5,36.0,64.51,Zomato
22,3,0,0,fog,busy,0,1,0.7,29,Zomato,66.99,3.5,43.5,19.99,Blinkit
23,0,0,0,fog,busy,0,0,0.8,36,Zomato,50.15,4.0,54.0,-7.85,Blinkit
18,4,0,0,clear,busy,0,0,1.7,33,Swiggy,65.72,8.5,49.5,7.72,Blinkit
18,6,1,0,clear,normal,0,0,2.7,46,Zomato,72.48,13.5,69.0,-10.02,Swiggy
13,3,0,0,fog,normal,1,0,4.9,32,Swiggy,90.86,24.5,48.0,18.36,Zomato
17,1,0,0,fog,busy,0,0,1.9,49,Swiggy,63.1,9.5,73.5,-19.9,Blinkit
19,6,1,0,fog,normal,0,1,6.3,37,Blinkit,103.92,31.5,55.5,16.92,Swiggy
21,4,0,0,clear,low,0,1,14.5,27,Blinkit,185.03,72.5,40.5,72.03,Blinkit
21,3,0,0,fog,normal,0,1,6.5,22,Blinkit,106.04,32.5,33.0,40.54,Zomato
10,4,0,0,clear,busy,0,0,1.1,18,Zomato,58.69,5.5,27.0,26.19,Blinkit
19,1,0,0,clear,low,0,1,14.4,26,Blinkit,183.96,72.0,39.0,72.96,Blinkit
21,5,1,0,clear,busy,0,1,1.9,21,Swiggy,81.02,9.5,31.5,40.02,Swiggy
10,5,1,0,rain,normal,0,0,4.8,27,Swiggy,142.94,24.0,40.5,78.44,Swiggy
17,4,0,0,clear,normal,0,0,4.5,16,Swiggy,91.72,22.5,24.0,45.22,Zomato
20,0,0,0,fog,normal,0,1,3.7,30,Swiggy,78.11,18.5,45.0,14.61,Zomato
11,5,1,0,rain,low,0,0,14.0,29,Blinkit,214.95,70.0,43.5,101.45,Swiggy
10,5,1,0,clear,busy,0,0,1.7,18,Swiggy,78.62,8.5,27.0,43.12,Blinkit
22,1,0,0,clear,normal,0,1,5.5,18,Swiggy,102.29,27.5,27.0,47.79,Zomato
23,1,0,0,clear,busy,0,0,1.3,16,Zomato,61.1,6.5,24.0,30.6,Blinkit
22,6,1,0,clear,low,0,1,13.0,15,Blinkit,169.97,65.0,22.5,82.47,Swiggy
21,2,0,0,clear,low,0,1,12.7,18,Blinkit,167.04,63.5,27.0,76.54,Blinkit
23,2,0,0,rain,busy,0,0,1.5,11,Zomato,98.46,7.5,16.5,74.46,Blinkit
14,0,0,0,fog,normal,1,0,6.1,29,Swiggy,103.72,30.5,43.5,29.72,Zomato
22,6,1,0,clear,normal,0,1,6.2,26,Blinkit,107.84,31.0,39.0,37.84,Swiggy
8,0,0,0,fog,normal,0,0,5.4,18,Swiggy,96.23,27.0,27.0,42.23,Zomato
18,5,1,0,clear,normal,0,0,5.6,21,Swiggy,116.41,28.0,31.5,56.91,Swiggy
17,4,0,0,fog,normal,0,0,5.4,23,Swiggy,96.34,27.0,34.5,34.84,Zomato
11,4,0,0,clear,busy,0,0,0.8,11,Zomato,55.02,4.0,16.5,34.52,Blinkit
15,1,0,0,fog,normal,0,0,6.0,25,Blinkit,100.7,30.0,37.5,33.2,Zomato
21,6,1,0,clear,normal,0,1,4.8,21,Swiggy,107.9,24.0,31.5,52.4,Swiggy
23,4,0,0,fog,normal,0,0,4.6,21,Swiggy,87.78,23.0,31.5,33.28,Zomato
8,5,1,0,clear,low,0,0,13.6,24,Blinkit,176.0,68.0,36.0,72.0,Swiggy
18,4,0,0,fog,busy,0,0,0.6,27,Zomato,47.63,3.0,40.5,4.13,Blinkit
9,5,1,0,clear,normal,0,0,3.5,11,Zomato,81.01,17.5,16.5,47.01,Swiggy
22,4,0,0,clear,busy,0,1,0.9,37,Zomato,74.31,4.5,55.5,14.31,Blinkit
14,6,1,0,fog,busy,1,0,0.6,33,Zomato,65.75,3.0,49.5,13.25,Zomato
18,1,0,0,clear,busy,0,0,1.5,27,Zomato,63.26,7.5,40.5,15.26,Blinkit
10,1,0,0,rain,low,0,0,14.9,13,Blinkit,223.98,74.5,19.5,129.98,Swiggy
23,4,0,0,clear,busy,0,0,1.4,15,Zomato,62.3,7.0,22.5,32.8,Blinkit
11,2,0,0,clear,normal,0,0,6.0,44,Swiggy,107.64,30.0,66.0,11.64,Zomato
18,2,0,0,clear,normal,0,0,2.7,10,Zomato,72.48,13.5,15.0,43.98,Zomato
23,1,0,0,fog,normal,0,0,5.6,13,Swiggy,98.42,28.0,19.5,50.92,Zomato
22,3,0,0,rain,normal,0,1,7.9,25,Blinkit,160.94,39.5,37.5,83.94,Swiggy
11,1,0,0,clear,busy,0,0,1.5,45,Swiggy,63.42,7.5,67.5,-11.58,Blinkit
19,5,1,0,fog,normal,0,1,7.1,28,Blinkit,112.38,35.5,42.0,34.88,Swiggy
18,6,1,0,clear,low,0,0,15.0,44,Blinkit,189.98,75.0,66.0,48.98,Swiggy
18,6,1,0,fog,normal,0,0,5.5,31,Swiggy,110.39,27.5,46.5,36.39,Swiggy
17,4,0,0,clear,normal,0,0,3.9,20,Zomato,85.19,19.5,30.0,35.69,Zomato
22,1,0,0,clear,normal,0,1,6.0,19,Blinkit,105.74,30.0,28.5,47.24,Zomato
20,1,0,0,fog,low,0,1,13.4,37,Blinkit,169.05,67.0,55.5,46.55,Blinkit
8,5,1,0,fog,busy,0,0,1.1,15,Zomato,53.61,5.5,22.5,25.61,Blinkit
19,6,1,0,rain,normal,0,1,4.7,17,Swiggy,141.83,23.5,25.5,92.83,Swiggy
12,0,0,0,rain,busy,1,0,1.6,29,Zomato,117.59,8.0,43.5,66.09,Zomato
21,4,0,0,fog,normal,0,1,3.7,25,Swiggy,78.13,18.5,37.5,22.13,Zomato
20,1,0,0,fog,low,0,1,13.6,10,Blinkit,171.01,68.0,15.0,88.01,Blinkit
19,6,1,0,clear,normal,0,1,4.5,30,Swiggy,104.72,22.5,45.0,37.22,Swiggy
20,6,1,0,clear,busy,0,1,1.7,20,Swiggy,78.69,8.5,30.0,40.19,Swiggy
14,1,0,0,clear,normal,1,0,5.6,13,Swiggy,103.44,28.0,19.5,55.94,Zomato
19,6,1,0,clear,busy,0,1,1.3,21,Zomato,78.89,6.5,31.5,40.89,Swiggy
21,3,0,0,clear,busy,0,1,1.3,36,Zomato,79.0,6.5,54.0,18.5,Blinkit
16,5,1,0,fog,normal,0,0,5.1,26,Swiggy,106.1,25.5,39.0,41.6,Swiggy
23,6,1,0,clear,normal,0,0,4.5,26,Swiggy,104.59,22.5,39.0,43.09,Swiggy
22,0,0,0,fog,busy,0,1,1.5,18,Swiggy,58.45,7.5,27.0,23.95,Blinkit
18,1,0,0,fog,busy,0,0,0.7,19,Zomato,48.84,3.5,28.5,16.84,Blinkit
8,4,0,0,fog,normal,0,0,5.1,17,Swiggy,93.11,25.5,25.5,42.11,Zomato
21,6,1,0,clear,low,0,1,13.2,18,Blinkit,171.97,66.0,27.0,78.97,Swiggy
21,5,1,0,fog,low,0,1,13.5,42,Blinkit,170.01,67.5,63.0,39.51,Swiggy
20,2,0,0,clear,busy,0,1,1.3,30,Zomato,79.05,6.5,45.0,27.55,Blinkit
22,1,0,0,clear,normal,0,1,5.6,21,Swiggy,103.4,28.0,31.5,43.9,Zomato
23,6,1,0,clear,low,0,0,13.6,19,Blinkit,175.96,68.0,28.5,79.46,Swiggy
18,4,0,0,rain,normal,0,0,4.5,22,Swiggy,126.59,22.5,33.0,71.09,Swiggy
17,5,1,0,clear,low,0,0,14.3,47,Blinkit,183.02,71.5,70.5,41.02,Swiggy
22,3,0,0,fog,normal,0,1,7.4,14,Blinkit,115.63,37.0,21.0,57.63,Zomato
22,0,0,1,fog,busy,0,1,1.2,44,Zomato,112.88,6.0,66.0,40.88,Zomato
21,0,0,0,clear,busy,0,1,1.4,22,Zomato,80.19,7.0,33.0,40.19,Blinkit
17,5,1,0,rain,busy,0,0,1.1,21,Zomato,93.7,5.5,31.5,56.7,Swiggy
19,4,0,0,fog,normal,0,1,3.2,41,Zomato,90.76,16.0,61.5,13.26,Zomato
8,3,0,0,clear,low,0,0,14.1,11,Blinkit,180.98,70.5,16.5,93.98,Blinkit
20,5,1,0,clear,low,0,1,14.3,33,Blinkit,183.01,71.5,49.5,62.01,Swiggy
21,6,1,0,fog,busy,0,1,0.7,19,Zomato,66.82,3.5,28.5,34.82,Swiggy
22,5,1,0,fog,normal,0,1,5.6,16,Swiggy,111.34,28.0,24.0,59.34,Swiggy
23,4,0,0,rain,normal,0,0,5.4,24,Swiggy,136.24,27.0,36.0,73.24,Swiggy
19,6,1,0,clear,busy,0,1,1.9,23,Swiggy,81.01,9.5,34.5,37.01,Swiggy
19,5,1,0,fog,normal,0,1,5.8,19,Swiggy,113.52,29.0,28.5,56.02,Swiggy
19,4,0,0,clear,low,0,1,14.5,20,Blinkit,184.97,72.5,30.0,82.47,Blinkit
21,4,0,0,rain,busy,0,1,1.1,40,Zomato,111.6,5.5,60.0,46.1,Blinkit
21,1,0,0,clear,busy,0,1,0.9,43,Zomato,74.3,4.5,64.5,5.3,Blinkit
17,2,0,0,clear,busy,0,0,0.6,15,Zomato,52.73,3.0,22.5,27.23,Blinkit
21,1,0,0,fog,normal,0,1,4.2,24,Swiggy,83.44,21.0,36.0,26.44,Zomato
23,3,0,0,clear,busy,0,0,1.7,14,Swiggy,65.68,8.5,21.0,36.18,Blinkit
